# Continuous evolution trace log
global_time,t,p,v,a
48.836130,0.303330,1192.483797,48.836130,1.000000
48.937240,0.404440,1197.426729,48.937240,1.000000
49.038350,0.505550,1202.379885,49.038350,1.000000
49.139460,0.606660,1207.343265,49.139460,1.000000
49.240570,0.707770,1212.316867,49.240570,1.000000
49.341680,0.808880,1217.300693,49.341680,1.000000
49.442790,0.909990,1222.294741,49.442790,1.000000
49.543900,1.011100,1227.299014,49.543900,1.000000
global_time,t,p,v,a
49.543900,0.000000,1227.299014,49.543900,1.000000
49.645010,0.101110,1232.313509,49.645010,1.000000
49.746120,0.202220,1237.338228,49.746120,1.000000
49.847230,0.303330,1242.373169,49.847230,1.000000
49.948340,0.404440,1247.418334,49.948340,1.000000
50.049450,0.505550,1252.473723,50.049450,1.000000
50.150560,0.606660,1257.539334,50.150560,1.000000
50.251670,0.707770,1262.615169,50.251670,1.000000
50.352780,0.808880,1267.701227,50.352780,1.000000
50.453890,0.909990,1272.797508,50.453890,1.000000
50.555000,1.011100,1277.904013,50.555000,1.000000
global_time,t,p,v,a
50.555000,0.000000,1277.904013,50.555000,1.000000
50.656110,0.101110,1283.020740,50.656110,1.000000
50.757220,0.202220,1288.147691,50.757220,1.000000
50.858330,0.303330,1293.284865,50.858330,1.000000
50.959440,0.404440,1298.432263,50.959440,1.000000
51.060550,0.505550,1303.589883,51.060550,1.000000
51.161660,0.606660,1308.757727,51.161660,1.000000
51.262770,0.707770,1313.935794,51.262770,1.000000
51.363880,0.808880,1319.124084,51.363880,1.000000
51.464990,0.909990,1324.322598,51.464990,1.000000
51.566100,1.011100,1329.531335,51.566100,1.000000
global_time,t,p,v,a
51.566100,0.000000,1329.531335,51.566100,1.000000
51.667210,0.101110,1334.750295,51.667210,1.000000
51.768320,0.202220,1339.979478,51.768320,1.000000
51.869430,0.303330,1345.218884,51.869430,1.000000
51.970540,0.404440,1350.468514,51.970540,1.000000
52.071650,0.505550,1355.728367,52.071650,1.000000
52.172760,0.606660,1360.998443,52.172760,1.000000
52.273870,0.707770,1366.278742,52.273870,1.000000
52.374980,0.808880,1371.569265,52.374980,1.000000
52.476090,0.909990,1376.870011,52.476090,1.000000
52.577200,1.011100,1382.180980,52.577200,1.000000
global_time,t,p,v,a
52.577200,0.000000,1382.180980,52.577200,1.000000
52.678310,0.101110,1387.502172,52.678310,1.000000
52.779420,0.202220,1392.833588,52.779420,1.000000
52.880530,0.303330,1398.175227,52.880530,1.000000
52.981640,0.404440,1403.527089,52.981640,1.000000
53.082750,0.505550,1408.889174,53.082750,1.000000
53.183860,0.606660,1414.261482,53.183860,1.000000
53.284970,0.707770,1419.644014,53.284970,1.000000
53.386080,0.808880,1425.036769,53.386080,1.000000
53.487190,0.909990,1430.439747,53.487190,1.000000
53.588300,1.011100,1435.852948,53.588300,1.000000
global_time,t,p,v,a
53.588300,0.000000,1435.852948,53.588300,1.000000
53.689410,0.101110,1441.276373,53.689410,1.000000
53.790520,0.202220,1446.710021,53.790520,1.000000
53.891630,0.303330,1452.153892,53.891630,1.000000
53.992740,0.404440,1457.607986,53.992740,1.000000
54.093850,0.505550,1463.072304,54.093850,1.000000
54.194960,0.606660,1468.546845,54.194960,1.000000
54.296070,0.707770,1474.031609,54.296070,1.000000
54.397180,0.808880,1479.526596,54.397180,1.000000
54.498290,0.909990,1485.031806,54.498290,1.000000
54.599400,1.011100,1490.547240,54.599400,1.000000
global_time,t,p,v,a
54.599400,0.000000,1490.547240,54.599400,1.000000
54.700510,0.101110,1496.072897,54.700510,1.000000
54.801620,0.202220,1501.608777,54.801620,1.000000
54.902730,0.303330,1507.154881,54.902730,1.000000
55.003840,0.404440,1512.711207,55.003840,1.000000
55.104950,0.505550,1518.277757,55.104950,1.000000
55.206060,0.606660,1523.854530,55.206060,1.000000
55.307170,0.707770,1529.441527,55.307170,1.000000
55.408280,0.808880,1535.038746,55.408280,1.000000
55.509390,0.909990,1540.646189,55.509390,1.000000
55.610500,1.011100,1546.263855,55.610500,1.000000
global_time,t,p,v,a
55.610500,0.000000,1546.263855,55.610500,1.000000
55.711610,0.101110,1551.891744,55.711610,1.000000
55.812720,0.202220,1557.529857,55.812720,1.000000
55.913830,0.303330,1563.178193,55.913830,1.000000
56.014940,0.404440,1568.836752,56.014940,1.000000
56.116050,0.505550,1574.505534,56.116050,1.000000
56.217160,0.606660,1580.184539,56.217160,1.000000
56.318270,0.707770,1585.873768,56.318270,1.000000
56.419380,0.808880,1591.573220,56.419380,1.000000
56.520490,0.909990,1597.282895,56.520490,1.000000
56.621600,1.011100,1603.002793,56.621600,1.000000
global_time,t,p,v,a
56.621600,0.000000,1603.002793,56.621600,1.000000
56.722710,0.101110,1608.732915,56.722710,1.000000
56.823820,0.202220,1614.473260,56.823820,1.000000
56.924930,0.303330,1620.223828,56.924930,1.000000
57.026040,0.404440,1625.984619,57.026040,1.000000
57.127150,0.505550,1631.755634,57.127150,1.000000
57.228260,0.606660,1637.536871,57.228260,1.000000
57.329370,0.707770,1643.328332,57.329370,1.000000
57.430480,0.808880,1649.130017,57.430480,1.000000
57.531590,0.909990,1654.941924,57.531590,1.000000
57.632700,1.011100,1660.764055,57.632700,1.000000
global_time,t,p,v,a
57.632700,0.000000,1660.764055,57.632700,1.000000
57.733810,0.101110,1666.596409,57.733810,1.000000
57.834920,0.202220,1672.438986,57.834920,1.000000
57.936030,0.303330,1678.291786,57.936030,1.000000
58.037140,0.404440,1684.154810,58.037140,1.000000
58.138250,0.505550,1690.028057,58.138250,1.000000
58.239360,0.606660,1695.911527,58.239360,1.000000
58.340470,0.707770,1701.805220,58.340470,1.000000
58.441580,0.808880,1707.709136,58.441580,1.000000
58.542690,0.909990,1713.623276,58.542690,1.000000
58.643800,1.011100,1719.547639,58.643800,1.000000
global_time,t,p,v,a
58.643800,0.000000,1719.547639,58.643800,1.000000
58.744910,0.101110,1725.482225,58.744910,1.000000
58.846020,0.202220,1731.427035,58.846020,1.000000
58.947130,0.303330,1737.382068,58.947130,1.000000
59.048240,0.404440,1743.347324,59.048240,1.000000
59.149350,0.505550,1749.322803,59.149350,1.000000
59.250460,0.606660,1755.308505,59.250460,1.000000
59.351570,0.707770,1761.304431,59.351570,1.000000
59.452680,0.808880,1767.310580,59.452680,1.000000
59.553790,0.909990,1773.326952,59.553790,1.000000
59.654900,1.011100,1779.353547,59.654900,1.000000
global_time,t,p,v,a
59.654900,0.000000,1779.353547,59.654900,1.000000
59.756010,0.101110,1785.390366,59.756010,1.000000
59.857120,0.202220,1791.437407,59.857120,1.000000
59.958230,0.303330,1797.494672,59.958230,1.000000
60.059340,0.404440,1803.562161,60.059340,1.000000
60.160450,0.505550,1809.639872,60.160450,1.000000
60.261560,0.606660,1815.727807,60.261560,1.000000
60.362670,0.707770,1821.825965,60.362670,1.000000
60.463780,0.808880,1827.934346,60.463780,1.000000
60.564890,0.909990,1834.052950,60.564890,1.000000
60.666000,1.011100,1840.181778,60.666000,1.000000
global_time,t,p,v,a
60.666000,0.000000,1840.181778,60.666000,1.000000
60.767110,0.101110,1846.320829,60.767110,1.000000
60.868220,0.202220,1852.470103,60.868220,1.000000
60.969330,0.303330,1858.629600,60.969330,1.000000
61.070440,0.404440,1864.799321,61.070440,1.000000
61.171550,0.505550,1870.979265,61.171550,1.000000
61.272660,0.606660,1877.169432,61.272660,1.000000
61.373770,0.707770,1883.369822,61.373770,1.000000
61.474880,0.808880,1889.580436,61.474880,1.000000
61.575990,0.909990,1895.801272,61.575990,1.000000
61.677100,1.011100,1902.032332,61.677100,1.000000
global_time,t,p,v,a
61.677100,0.000000,1902.032332,61.677100,1.000000
61.778210,0.101110,1908.273615,61.778210,1.000000
61.879320,0.202220,1914.525122,61.879320,1.000000
61.980430,0.303330,1920.786851,61.980430,1.000000
62.081540,0.404440,1927.058804,62.081540,1.000000
62.182650,0.505550,1933.340981,62.182650,1.000000
62.283760,0.606660,1939.633380,62.283760,1.000000
62.384870,0.707770,1945.936002,62.384870,1.000000
62.485980,0.808880,1952.248848,62.485980,1.000000
62.587090,0.909990,1958.571917,62.587090,1.000000
62.688200,1.011100,1964.905210,62.688200,1.000000
global_time,t,p,v,a
62.688200,0.000000,1964.905210,62.688200,1.000000
62.789310,0.101110,1971.248725,62.789310,1.000000
62.890420,0.202220,1977.602464,62.890420,1.000000
62.991530,0.303330,1983.966426,62.991530,1.000000
63.092640,0.404440,1990.340611,63.092640,1.000000
63.193750,0.505550,1996.725020,63.193750,1.000000
63.294860,0.606660,2003.119651,63.294860,1.000000
63.395970,0.707770,2009.524506,63.395970,1.000000
63.497080,0.808880,2015.939584,63.497080,1.000000
63.598190,0.909990,2022.364886,63.598190,1.000000
63.699300,1.011100,2028.800410,63.699300,1.000000
global_time,t,p,v,a
63.699300,0.000000,2028.800410,63.699300,1.000000
63.800410,0.101110,2035.246158,63.800410,1.000000
63.901520,0.202220,2041.702129,63.901520,1.000000
64.002630,0.303330,2048.168323,64.002630,1.000000
64.103740,0.404440,2054.644741,64.103740,1.000000
64.204850,0.505550,2061.131382,64.204850,1.000000
64.305960,0.606660,2067.628246,64.305960,1.000000
64.407070,0.707770,2074.135333,64.407070,1.000000
64.508180,0.808880,2080.652643,64.508180,1.000000
64.609290,0.909990,2087.180177,64.609290,1.000000
64.710400,1.011100,2093.717934,64.710400,1.000000
global_time,t,p,v,a
64.710400,0.000000,2093.717934,64.710400,1.000000
64.811510,0.101110,2100.265914,64.811510,1.000000
64.912620,0.202220,2106.824118,64.912620,1.000000
65.013730,0.303330,2113.392544,65.013730,1.000000
65.114840,0.404440,2119.971194,65.114840,1.000000
65.215950,0.505550,2126.560067,65.215950,1.000000
65.317060,0.606660,2133.159164,65.317060,1.000000
65.418170,0.707770,2139.768483,65.418170,1.000000
65.519280,0.808880,2146.388026,65.519280,1.000000
65.620390,0.909990,2153.017792,65.620390,1.000000
65.721500,1.011100,2159.657781,65.721500,1.000000
global_time,t,p,v,a
65.721500,0.000000,2159.657781,65.721500,1.000000
65.822610,0.101110,2166.307994,65.822610,1.000000
65.923720,0.202220,2172.968429,65.923720,1.000000
66.024830,0.303330,2179.639088,66.024830,1.000000
66.125940,0.404440,2186.319970,66.125940,1.000000
66.227050,0.505550,2193.011076,66.227050,1.000000
66.328160,0.606660,2199.712404,66.328160,1.000000
66.429270,0.707770,2206.423956,66.429270,1.000000
66.530380,0.808880,2213.145731,66.530380,1.000000
66.631490,0.909990,2219.877730,66.631490,1.000000
66.732600,1.011100,2226.619951,66.732600,1.000000
global_time,t,p,v,a
66.732600,0.000000,2226.619951,66.732600,1.000000
66.833710,0.101110,2233.372396,66.833710,1.000000
66.934820,0.202220,2240.135064,66.934820,1.000000
67.035930,0.303330,2246.907955,67.035930,1.000000
67.137040,0.404440,2253.691070,67.137040,1.000000
67.238150,0.505550,2260.484408,67.238150,1.000000
67.339260,0.606660,2267.287969,67.339260,1.000000
67.440370,0.707770,2274.101753,67.440370,1.000000
67.541480,0.808880,2280.925760,67.541480,1.000000
67.642590,0.909990,2287.759991,67.642590,1.000000
67.743700,1.011100,2294.604445,67.743700,1.000000
global_time,t,p,v,a
67.743700,0.000000,2294.604445,67.743700,1.000000
67.844810,0.101110,2301.459122,67.844810,1.000000
67.945920,0.202220,2308.324022,67.945920,1.000000
68.047030,0.303330,2315.199146,68.047030,1.000000
68.148140,0.404440,2322.084493,68.148140,1.000000
68.249250,0.505550,2328.980063,68.249250,1.000000
68.350360,0.606660,2335.885856,68.350360,1.000000
68.451470,0.707770,2342.801873,68.451470,1.000000
68.552580,0.808880,2349.728112,68.552580,1.000000
68.653690,0.909990,2356.664575,68.653690,1.000000
68.754800,1.011100,2363.611262,68.754800,1.000000
global_time,t,p,v,a
68.754800,0.000000,2363.611262,68.754800,1.000000
68.855910,0.101110,2370.568171,68.855910,1.000000
68.957020,0.202220,2377.535304,68.957020,1.000000
69.058130,0.303330,2384.512660,69.058130,1.000000
69.159240,0.404440,2391.500239,69.159240,1.000000
69.260350,0.505550,2398.498041,69.260350,1.000000
69.361460,0.606660,2405.506067,69.361460,1.000000
69.462570,0.707770,2412.524316,69.462570,1.000000
69.563680,0.808880,2419.552788,69.563680,1.000000
69.664790,0.909990,2426.591483,69.664790,1.000000
69.765900,1.011100,2433.640401,69.765900,1.000000
global_time,t,p,v,a
69.765900,0.000000,2433.640401,69.765900,1.000000
69.867010,0.101110,2440.699543,69.867010,1.000000
69.968120,0.202220,2447.768908,69.968120,1.000000
70.069230,0.303330,2454.848496,70.069230,1.000000
70.170340,0.404440,2461.938308,70.170340,1.000000
70.271450,0.505550,2469.038343,70.271450,1.000000
70.372560,0.606660,2476.148600,70.372560,1.000000
70.473670,0.707770,2483.269082,70.473670,1.000000
70.574780,0.808880,2490.399786,70.574780,1.000000
70.675890,0.909990,2497.540714,70.675890,1.000000
70.777000,1.011100,2504.691865,70.777000,1.000000
global_time,t,p,v,a
70.777000,0.000000,2504.691865,70.777000,1.000000
70.878110,0.101110,2511.853239,70.878110,1.000000
70.979220,0.202220,2519.024836,70.979220,1.000000
71.080330,0.303330,2526.206656,71.080330,1.000000
71.181440,0.404440,2533.398700,71.181440,1.000000
71.282550,0.505550,2540.600967,71.282550,1.000000
71.383660,0.606660,2547.813457,71.383660,1.000000
71.484770,0.707770,2555.036171,71.484770,1.000000
71.585880,0.808880,2562.269108,71.585880,1.000000
71.686990,0.909990,2569.512268,71.686990,1.000000
71.788100,1.011100,2576.765651,71.788100,1.000000
global_time,t,p,v,a
71.788100,0.000000,2576.765651,71.788100,1.000000
71.889210,0.101110,2584.029257,71.889210,1.000000
71.990320,0.202220,2591.303087,71.990320,1.000000
72.091430,0.303330,2598.587140,72.091430,1.000000
72.192540,0.404440,2605.881416,72.192540,1.000000
72.293650,0.505550,2613.185915,72.293650,1.000000
72.394760,0.606660,2620.500638,72.394760,1.000000
72.495870,0.707770,2627.825584,72.495870,1.000000
72.596980,0.808880,2635.160753,72.596980,1.000000
72.698090,0.909990,2642.506145,72.698090,1.000000
72.799200,1.011100,2649.861760,72.799200,1.000000
global_time,t,p,v,a
72.799200,0.000000,2649.861760,72.799200,1.000000
72.900310,0.101110,2657.227599,72.900310,1.000000
73.001420,0.202220,2664.603661,73.001420,1.000000
73.102530,0.303330,2671.989946,73.102530,1.000000
73.203640,0.404440,2679.386455,73.203640,1.000000
73.304750,0.505550,2686.793186,73.304750,1.000000
73.405860,0.606660,2694.210141,73.405860,1.000000
73.506970,0.707770,2701.637319,73.506970,1.000000
73.608080,0.808880,2709.074721,73.608080,1.000000
73.709190,0.909990,2716.522345,73.709190,1.000000
73.810300,1.011100,2723.980193,73.810300,1.000000
global_time,t,p,v,a
73.810300,0.000000,2723.980193,73.810300,1.000000
73.911410,0.101110,2731.448264,73.911410,1.000000
74.012520,0.202220,2738.926558,74.012520,1.000000
74.113630,0.303330,2746.415076,74.113630,1.000000
74.214740,0.404440,2753.913817,74.214740,1.000000
74.315850,0.505550,2761.422781,74.315850,1.000000
74.416960,0.606660,2768.941968,74.416960,1.000000
74.518070,0.707770,2776.471378,74.518070,1.000000
74.619180,0.808880,2784.011012,74.619180,1.000000
74.720290,0.909990,2791.560869,74.720290,1.000000
74.821400,1.011100,2799.120949,74.821400,1.000000
global_time,t,p,v,a
74.821400,0.000000,2799.120949,74.821400,1.000000
74.922510,0.101110,2806.691252,74.922510,1.000000
75.023620,0.202220,2814.271779,75.023620,1.000000
75.124730,0.303330,2821.862529,75.124730,1.000000
75.225840,0.404440,2829.463502,75.225840,1.000000
75.326950,0.505550,2837.074698,75.326950,1.000000
75.428060,0.606660,2844.696118,75.428060,1.000000
75.529170,0.707770,2852.327760,75.529170,1.000000
75.630280,0.808880,2859.969626,75.630280,1.000000
75.731390,0.909990,2867.621716,75.731390,1.000000
75.832500,1.011100,2875.284028,75.832500,1.000000
global_time,t,p,v,a
75.832500,0.000000,2875.284028,75.832500,1.000000
75.933610,0.101110,2882.956564,75.933610,1.000000
76.034720,0.202220,2890.639323,76.034720,1.000000
76.135830,0.303330,2898.332305,76.135830,1.000000
76.236940,0.404440,2906.035510,76.236940,1.000000
76.338050,0.505550,2913.748939,76.338050,1.000000
76.439160,0.606660,2921.472591,76.439160,1.000000
76.540270,0.707770,2929.206466,76.540270,1.000000
76.641380,0.808880,2936.950564,76.641380,1.000000
76.742490,0.909990,2944.704886,76.742490,1.000000
76.843600,1.011100,2952.469430,76.843600,1.000000
global_time,t,p,v,a
76.843600,0.000000,2952.469430,76.843600,1.000000
76.944710,0.101110,2960.244198,76.944710,1.000000
77.045820,0.202220,2968.029190,77.045820,1.000000
77.146930,0.303330,2975.824404,77.146930,1.000000
77.248040,0.404440,2983.629842,77.248040,1.000000
77.349150,0.505550,2991.445503,77.349150,1.000000
77.450260,0.606660,2999.271387,77.450260,1.000000
77.551370,0.707770,3007.107494,77.551370,1.000000
77.652480,0.808880,3014.953825,77.652480,1.000000
77.753590,0.909990,3022.810379,77.753590,1.000000
77.854700,1.011100,3030.677156,77.854700,1.000000
global_time,t,p,v,a
77.854700,0.000000,3030.677156,77.854700,1.000000
77.955810,0.101110,3038.554156,77.955810,1.000000
78.056920,0.202220,3046.441380,78.056920,1.000000
78.158030,0.303330,3054.338827,78.158030,1.000000
78.259140,0.404440,3062.246497,78.259140,1.000000
78.360250,0.505550,3070.164390,78.360250,1.000000
78.461360,0.606660,3078.092507,78.461360,1.000000
78.562470,0.707770,3086.030846,78.562470,1.000000
78.663580,0.808880,3093.979409,78.663580,1.000000
78.764690,0.909990,3101.938195,78.764690,1.000000
78.865800,1.011100,3109.907205,78.865800,1.000000
global_time,t,p,v,a
78.865800,0.000000,3109.907205,78.865800,1.000000
78.966910,0.101110,3117.886437,78.966910,1.000000
79.068020,0.202220,3125.875893,79.068020,1.000000
79.169130,0.303330,3133.875572,79.169130,1.000000
79.270240,0.404440,3141.885475,79.270240,1.000000
79.371350,0.505550,3149.905600,79.371350,1.000000
79.472460,0.606660,3157.935949,79.472460,1.000000
79.573570,0.707770,3165.976521,79.573570,1.000000
79.674680,0.808880,3174.027317,79.674680,1.000000
79.775790,0.909990,3182.088335,79.775790,1.000000
79.876900,1.011100,3190.159577,79.876900,1.000000
global_time,t,p,v,a
79.876900,0.000000,3190.159577,79.876900,1.000000
79.978010,0.101110,3198.241042,79.978010,1.000000
80.079120,0.202220,3206.332730,80.079120,1.000000
80.180230,0.303330,3214.434641,80.180230,1.000000
80.281340,0.404440,3222.546776,80.281340,1.000000
80.382450,0.505550,3230.669134,80.382450,1.000000
80.483560,0.606660,3238.801715,80.483560,1.000000
80.584670,0.707770,3246.944520,80.584670,1.000000
80.685780,0.808880,3255.097547,80.685780,1.000000
80.786890,0.909990,3263.260798,80.786890,1.000000
80.888000,1.011100,3271.434272,80.888000,1.000000
global_time,t,p,v,a
80.888000,0.000000,3271.434272,80.888000,1.000000
80.989110,0.101110,3279.617969,80.989110,1.000000
81.090220,0.202220,3287.811890,81.090220,1.000000
81.191330,0.303330,3296.016034,81.191330,1.000000
81.292440,0.404440,3304.230401,81.292440,1.000000
81.393550,0.505550,3312.454991,81.393550,1.000000
81.494660,0.606660,3320.689804,81.494660,1.000000
81.595770,0.707770,3328.934841,81.595770,1.000000
81.696880,0.808880,3337.190101,81.696880,1.000000
81.797990,0.909990,3345.455584,81.797990,1.000000
81.899100,1.011100,3353.731290,81.899100,1.000000
global_time,t,p,v,a
81.899100,0.000000,3353.731290,81.899100,1.000000
82.000210,0.101110,3362.017220,82.000210,1.000000
82.101320,0.202220,3370.313373,82.101320,1.000000
82.202430,0.303330,3378.619749,82.202430,1.000000
82.303540,0.404440,3386.936348,82.303540,1.000000
82.404650,0.505550,3395.263171,82.404650,1.000000
82.505760,0.606660,3403.600217,82.505760,1.000000
82.606870,0.707770,3411.947486,82.606870,1.000000
82.707980,0.808880,3420.304978,82.707980,1.000000
82.809090,0.909990,3428.672693,82.809090,1.000000
82.910200,1.011100,3437.050632,82.910200,1.000000
global_time,t,p,v,a
82.910200,0.000000,3437.050632,82.910200,1.000000
83.011310,0.101110,3445.438794,83.011310,1.000000
83.112420,0.202220,3453.837179,83.112420,1.000000
83.213530,0.303330,3462.245788,83.213530,1.000000
83.314640,0.404440,3470.664619,83.314640,1.000000
83.415750,0.505550,3479.093674,83.415750,1.000000
83.516860,0.606660,3487.532952,83.516860,1.000000
83.617970,0.707770,3495.982453,83.617970,1.000000
83.719080,0.808880,3504.442178,83.719080,1.000000
83.820190,0.909990,3512.912126,83.820190,1.000000
83.921300,1.011100,3521.392297,83.921300,1.000000
global_time,t,p,v,a
83.921300,0.000000,3521.392297,83.921300,1.000000
84.022410,0.101110,3529.882691,84.022410,1.000000
84.123520,0.202220,3538.383309,84.123520,1.000000
84.224630,0.303330,3546.894149,84.224630,1.000000
84.325740,0.404440,3555.415213,84.325740,1.000000
84.426850,0.505550,3563.946500,84.426850,1.000000
84.527960,0.606660,3572.488011,84.527960,1.000000
84.629070,0.707770,3581.039745,84.629070,1.000000
84.730180,0.808880,3589.601701,84.730180,1.000000
84.831290,0.909990,3598.173882,84.831290,1.000000
84.932400,1.011100,3606.756285,84.932400,1.000000
global_time,t,p,v,a
84.932400,0.000000,3606.756285,84.932400,1.000000
85.033510,0.101110,3615.348911,85.033510,1.000000
85.134620,0.202220,3623.951761,85.134620,1.000000
85.235730,0.303330,3632.564834,85.235730,1.000000
85.336840,0.404440,3641.188131,85.336840,1.000000
85.437950,0.505550,3649.821650,85.437950,1.000000
85.539060,0.606660,3658.465393,85.539060,1.000000
85.640170,0.707770,3667.119359,85.640170,1.000000
85.741280,0.808880,3675.783548,85.741280,1.000000
85.842390,0.909990,3684.457960,85.842390,1.000000
85.943500,1.011100,3693.142596,85.943500,1.000000
global_time,t,p,v,a
85.943500,0.000000,3693.142596,85.943500,1.000000
86.044610,0.101110,3701.837455,86.044610,1.000000
86.145720,0.202220,3710.542537,86.145720,1.000000
86.246830,0.303330,3719.257843,86.246830,1.000000
86.347940,0.404440,3727.983371,86.347940,1.000000
86.449050,0.505550,3736.719123,86.449050,1.000000
86.550160,0.606660,3745.465098,86.550160,1.000000
86.651270,0.707770,3754.221296,86.651270,1.000000
86.752380,0.808880,3762.987718,86.752380,1.000000
86.853490,0.909990,3771.764363,86.853490,1.000000
86.954600,1.011100,3780.551231,86.954600,1.000000
global_time,t,p,v,a
86.954600,0.000000,3780.551231,86.954600,1.000000
87.055710,0.101110,3789.348322,87.055710,1.000000
87.156820,0.202220,3798.155636,87.156820,1.000000
87.257930,0.303330,3806.973174,87.257930,1.000000
87.359040,0.404440,3815.800935,87.359040,1.000000
87.460150,0.505550,3824.638919,87.460150,1.000000
87.561260,0.606660,3833.487126,87.561260,1.000000
87.662370,0.707770,3842.345557,87.662370,1.000000
87.763480,0.808880,3851.214211,87.763480,1.000000
87.864590,0.909990,3860.093088,87.864590,1.000000
87.965700,1.011100,3868.982188,87.965700,1.000000
global_time,t,p,v,a
87.965700,0.000000,3868.982188,87.965700,1.000000
88.066810,0.101110,3877.881512,88.066810,1.000000
88.167920,0.202220,3886.791059,88.167920,1.000000
88.269030,0.303330,3895.710829,88.269030,1.000000
88.370140,0.404440,3904.640822,88.370140,1.000000
88.471250,0.505550,3913.581038,88.471250,1.000000
88.572360,0.606660,3922.531478,88.572360,1.000000
88.673470,0.707770,3931.492141,88.673470,1.000000
88.774580,0.808880,3940.463027,88.774580,1.000000
88.875690,0.909990,3949.444136,88.875690,1.000000
88.976800,1.011100,3958.435469,88.976800,1.000000
global_time,t,p,v,a
88.976800,0.000000,3958.435469,88.976800,1.000000
89.077910,0.101110,3967.437025,89.077910,1.000000
89.179020,0.202220,3976.448804,89.179020,1.000000
89.280130,0.303330,3985.470806,89.280130,1.000000
89.381240,0.404440,3994.503032,89.381240,1.000000
89.482350,0.505550,4003.545481,89.482350,1.000000
89.583460,0.606660,4012.598153,89.583460,1.000000
89.684570,0.707770,4021.661048,89.684570,1.000000
89.785680,0.808880,4030.734167,89.785680,1.000000
89.886790,0.909990,4039.817508,89.886790,1.000000
89.987900,1.011100,4048.911073,89.987900,1.000000
global_time,t',p,v,a
89.987900,0.000000,4048.911073,89.987900,1.000000
90.089010,0.101110,4058.014861,90.089010,1.000000
90.190120,0.202220,4067.128873,90.190120,1.000000
90.291230,0.303330,4076.253107,90.291230,1.000000
90.392340,0.404440,4085.387565,90.392340,1.000000
90.493450,0.505550,4094.532246,90.493450,1.000000
90.594560,0.606660,4103.687151,90.594560,1.000000
90.695670,0.707770,4112.852278,90.695670,1.000000
90.796780,0.808880,4122.027629,90.796780,1.000000
90.897890,0.909990,4131.213203,90.897890,1.000000
90.999000,1.011100,4140.409001,90.999000,1.000000
global_time,t',p,v,a
90.999000,0.000000,4140.409001,90.999000,1.000000
91.100110,0.101110,4149.615021,91.100110,1.000000
91.201220,0.202220,4158.831265,91.201220,1.000000
91.302330,0.303330,4168.057732,91.302330,1.000000
91.403440,0.404440,4177.294422,91.403440,1.000000
91.504550,0.505550,4186.541335,91.504550,1.000000
91.605660,0.606660,4195.798472,91.605660,1.000000
91.706770,0.707770,4205.065832,91.706770,1.000000
91.807880,0.808880,4214.343415,91.807880,1.000000
91.908990,0.909990,4223.631221,91.908990,1.000000
92.010100,1.011100,4232.929251,92.010100,1.000000
global_time,t',p,v,a
92.010100,0.000000,4232.929251,92.010100,1.000000
92.111210,0.101110,4242.237504,92.111210,1.000000
92.212320,0.202220,4251.555980,92.212320,1.000000
92.313430,0.303330,4260.884679,92.313430,1.000000
92.414540,0.404440,4270.223602,92.414540,1.000000
92.515650,0.505550,4279.572747,92.515650,1.000000
92.616760,0.606660,4288.932116,92.616760,1.000000
92.717870,0.707770,4298.301709,92.717870,1.000000
92.818980,0.808880,4307.681524,92.818980,1.000000
92.920090,0.909990,4317.071563,92.920090,1.000000
93.021200,1.011100,4326.471825,93.021200,1.000000
global_time,t',p,v,a
93.021200,0.000000,4326.471825,93.021200,1.000000
93.122310,0.101110,4335.882310,93.122310,1.000000
93.223420,0.202220,4345.303018,93.223420,1.000000
93.324530,0.303330,4354.733950,93.324530,1.000000
93.425640,0.404440,4364.175105,93.425640,1.000000
93.526750,0.505550,4373.626483,93.526750,1.000000
93.627860,0.606660,4383.088084,93.627860,1.000000
93.728970,0.707770,4392.559909,93.728970,1.000000
93.830080,0.808880,4402.041956,93.830080,1.000000
93.931190,0.909990,4411.534227,93.931190,1.000000
94.032300,1.011100,4421.036722,94.032300,1.000000
global_time,t',p,v,a
94.032300,0.000000,4421.036722,94.032300,1.000000
94.133410,0.101110,4430.549439,94.133410,1.000000
94.234520,0.202220,4440.072380,94.234520,1.000000
94.335630,0.303330,4449.605544,94.335630,1.000000
94.436740,0.404440,4459.148931,94.436740,1.000000
94.537850,0.505550,4468.702541,94.537850,1.000000
94.638960,0.606660,4478.266375,94.638960,1.000000
94.740070,0.707770,4487.840432,94.740070,1.000000
94.841180,0.808880,4497.424712,94.841180,1.000000
94.942290,0.909990,4507.019215,94.942290,1.000000
95.043400,1.011100,4516.623942,95.043400,1.000000
global_time,t',p,v,a
95.043400,0.000000,4516.623942,95.043400,1.000000
95.144510,0.101110,4526.238892,95.144510,1.000000
95.245620,0.202220,4535.864065,95.245620,1.000000
95.346730,0.303330,4545.499461,95.346730,1.000000
95.447840,0.404440,4555.145080,95.447840,1.000000
95.548950,0.505550,4564.800923,95.548950,1.000000
95.650060,0.606660,4574.466989,95.650060,1.000000
95.751170,0.707770,4584.143278,95.751170,1.000000
95.852280,0.808880,4593.829791,95.852280,1.000000
95.953390,0.909990,4603.526526,95.953390,1.000000
96.054500,1.011100,4613.233485,96.054500,1.000000
global_time,t',p,v,a
96.054500,0.000000,4613.233485,96.054500,1.000000
